,node_a,node_b,dist,audi
35132,71209.0,71603.0,0.24429400386847194,99.0
35133,70838.0,71919.0,0.2442995120979787,215.0
35134,70303.0,71385.0,0.24431818181818177,8.0
35135,70379.0,70471.0,0.24431818181818177,8.0
35136,71629.0,71656.0,0.24431818181818177,8.0
35137,67281.0,71521.0,0.2444856730571016,58.0
35138,37135.0,72049.0,0.24451410658307207,30.0
35139,69469.0,71530.0,0.2445141065830721,177.0
35140,71304.0,72326.0,0.24452030183255472,45.0
35141,71892.0,72182.0,0.24457912457912453,140.0
35142,66311.0,68278.0,0.24458874458874455,17.0
35143,69416.0,71071.0,0.24458874458874458,31.0
35144,71837.0,72328.0,0.2446748183590288,579.0
35145,69943.0,72385.0,0.24470734744707348,152.0
35146,69269.0,71416.0,0.2447552447552447,28.0
35147,71341.0,71351.0,0.2447552447552447,37.0
35148,71533.0,71755.0,0.24477774064171123,164.0
35149,68856.0,71828.0,0.24494949494949494,24.0
35150,71729.0,71904.0,0.24496894409937878,589.0
35151,70780.0,71131.0,0.24522097240149981,189.0
35152,72504.0,72708.0,0.24538752836114947,220.0
35153,71678.0,72455.0,0.24544441066180192,134.0
35154,69386.0,71482.0,0.2454545454545454,17.0
35155,63586.0,69845.0,0.24545454545454543,7.0
35156,52090.0,71160.0,0.24545454545454543,12.0
35157,62395.0,72595.0,0.24545454545454543,17.0
35158,68904.0,70102.0,0.24545454545454543,7.0
35159,69210.0,71605.0,0.24545454545454543,7.0
35160,69811.0,71981.0,0.24545454545454543,7.0
35161,30559.0,71477.0,0.24545454545454543,11.0
35162,66165.0,71722.0,0.24545454545454543,13.0
35163,69009.0,71991.0,0.24545454545454543,7.0
35164,70501.0,71634.0,0.24545454545454543,7.0
35165,70773.0,71632.0,0.24545454545454543,13.0
35166,72426.0,72612.0,0.2454669224580729,239.0
35167,70826.0,71075.0,0.24553473791645394,173.0
35168,68098.0,71644.0,0.24567099567099565,31.0
35169,71836.0,72587.0,0.24579124579124575,48.0
35170,69727.0,71774.0,0.24579124579124578,15.0
35171,30632.0,70868.0,0.2459893048128342,18.0
35172,71718.0,72449.0,0.2460668061691079,120.0
35173,66163.0,71816.0,0.2462121212121212,11.0
35174,67489.0,71717.0,0.2462121212121212,50.0
35175,71445.0,71847.0,0.24628797360336785,162.0
35176,71863.0,72511.0,0.2465628507295173,216.0
35177,71318.0,71500.0,0.24663417390690115,172.0
35178,71061.0,71421.0,0.2466450216450216,82.0
35179,32037.0,69784.0,0.24675324675324672,8.0
35180,27489.0,72107.0,0.24675324675324672,8.0
35181,69956.0,71414.0,0.24675324675324675,25.0
35182,70935.0,72365.0,0.24695938981653262,77.0
35183,71151.0,71355.0,0.24699045246990448,82.0
35184,71826.0,72554.0,0.24708467572489146,206.0
35185,70513.0,71683.0,0.24708624708624707,29.0
35186,69599.0,70987.0,0.24727272727272726,15.0
35187,70561.0,71643.0,0.24727272727272726,10.0
35188,71234.0,71446.0,0.24732620320855614,46.0
35189,69694.0,70879.0,0.24747474747474746,11.0
35190,70740.0,72024.0,0.24747474747474751,21.0
35191,71569.0,72340.0,0.24750038455622209,596.0
35192,70914.0,71937.0,0.2475556480133139,80.0
35193,71903.0,71962.0,0.24764096662830828,84.0
35194,71645.0,71730.0,0.2478468899521531,81.0
35195,69443.0,71886.0,0.2478632478632478,42.0
35196,70964.0,72431.0,0.24786324786324787,31.0
35197,71518.0,72037.0,0.2479338842975206,58.0
35198,36162.0,71495.0,0.2479338842975206,12.0
35199,69588.0,69590.0,0.24793388429752064,18.0
35200,71419.0,72514.0,0.24797399280157895,226.0
35201,69964.0,72606.0,0.2479946524064171,70.0
35202,71137.0,71751.0,0.2481513701609395,41.0
35203,68139.0,72078.0,0.24819277108433732,88.0
35204,69698.0,71340.0,0.24819624819624814,87.0
35205,71281.0,72593.0,0.24827808434365814,159.0
35206,69199.0,71336.0,0.24846437346437342,78.0
35207,69914.0,71956.0,0.24848484848484845,8.0
35208,69239.0,71613.0,0.24848484848484845,8.0
35209,14482.0,71164.0,0.24848484848484845,31.0
35210,70158.0,71968.0,0.24848484848484845,8.0
35211,69892.0,71049.0,0.24848484848484848,17.0
35212,72202.0,72334.0,0.24859708193041521,27.0
35213,71123.0,72331.0,0.24862661704766964,46.0
35214,54143.0,72358.0,0.2486402486402486,119.0
35215,70874.0,72761.0,0.24884135472370764,171.0
35216,71771.0,72388.0,0.24884792626728108,38.0
35217,70487.0,71899.0,0.24885215794306703,20.0
35218,71292.0,71980.0,0.2488681279195113,126.0
35219,71003.0,71261.0,0.2489177489177489,13.0
35220,71053.0,72760.0,0.2489439853076216,73.0
35221,71110.0,71710.0,0.24915824915824913,38.0
35222,71383.0,71599.0,0.24915824915824913,15.0
35223,71439.0,71800.0,0.24919761089973855,185.0
35224,71253.0,72715.0,0.2492676838431952,126.0
35225,71985.0,72177.0,0.2493506493506493,12.0
35226,69976.0,71820.0,0.24941724941724938,29.0
35227,69612.0,71850.0,0.2494949494949495,47.0
35228,69300.0,72517.0,0.24952097083244615,617.0
35229,71702.0,72130.0,0.24973876698014627,32.0
35230,72343.0,72523.0,0.24998811210758062,200.0
35231,69792.0,71563.0,0.24999999999999994,6.0
35232,7050.0,71669.0,0.24999999999999994,9.0
35233,68751.0,68770.0,0.24999999999999994,6.0
35234,70044.0,71582.0,0.24999999999999994,7.0
35235,69020.0,71558.0,0.24999999999999994,6.0
35236,66274.0,69432.0,0.24999999999999994,6.0
35237,68483.0,68486.0,0.24999999999999994,6.0
35238,68945.0,70776.0,0.24999999999999994,14.0
35239,69202.0,71560.0,0.24999999999999994,6.0
35240,70602.0,72218.0,0.24999999999999994,9.0
35241,29217.0,72001.0,0.24999999999999997,5.0
35242,68619.0,68621.0,0.24999999999999997,4.0
35243,37269.0,69379.0,0.24999999999999997,5.0
35244,69177.0,69276.0,0.24999999999999997,6.0
35245,68583.0,69547.0,0.24999999999999997,4.0
35246,69564.0,69566.0,0.24999999999999997,6.0
35247,36565.0,69610.0,0.24999999999999997,5.0
35248,68819.0,69628.0,0.24999999999999997,4.0
35249,36770.0,68676.0,0.24999999999999997,5.0
35250,68594.0,71373.0,0.24999999999999997,6.0
35251,55934.0,72052.0,0.24999999999999997,6.0
35252,57147.0,63626.0,0.24999999999999997,4.0
35253,36933.0,71007.0,0.24999999999999997,17.0
35254,68491.0,70015.0,0.24999999999999997,4.0
35255,68989.0,69950.0,0.24999999999999997,4.0
35256,69571.0,69642.0,0.24999999999999997,6.0
35257,7090.0,71838.0,0.24999999999999997,9.0
35258,62768.0,69305.0,0.24999999999999997,6.0
35259,68567.0,70049.0,0.24999999999999997,4.0
35260,36198.0,67191.0,0.24999999999999997,5.0
35261,70130.0,70199.0,0.24999999999999997,6.0
35262,70183.0,70206.0,0.24999999999999997,6.0
35263,37364.0,68890.0,0.24999999999999997,5.0
35264,70142.0,70254.0,0.24999999999999997,4.0
35265,68495.0,70197.0,0.24999999999999997,4.0
35266,70300.0,72723.0,0.24999999999999997,12.0
35267,69053.0,70311.0,0.24999999999999997,4.0
35268,69221.0,71592.0,0.24999999999999997,6.0
35269,6812.0,70329.0,0.24999999999999997,5.0
35270,23638.0,72141.0,0.24999999999999997,5.0
35271,7837.0,72010.0,0.24999999999999997,5.0
35272,69099.0,69113.0,0.24999999999999997,4.0
35273,68907.0,69255.0,0.24999999999999997,4.0
35274,36148.0,71568.0,0.24999999999999997,5.0
35275,6505.0,71612.0,0.24999999999999997,5.0
35276,70353.0,70401.0,0.24999999999999997,6.0
35277,68831.0,69005.0,0.24999999999999997,4.0
35278,69125.0,71617.0,0.24999999999999997,10.0
35279,69468.0,70415.0,0.24999999999999997,6.0
35280,68808.0,70370.0,0.24999999999999997,9.0
35281,70316.0,72856.0,0.24999999999999997,6.0
35282,23797.0,71602.0,0.24999999999999997,5.0
35283,70307.0,70429.0,0.24999999999999997,6.0
35284,30885.0,70466.0,0.24999999999999997,5.0
35285,69039.0,70051.0,0.24999999999999997,4.0
35286,69308.0,70528.0,0.24999999999999997,4.0
35287,36874.0,70532.0,0.24999999999999997,5.0
35288,70593.0,70594.0,0.24999999999999997,4.0
35289,69632.0,69985.0,0.24999999999999997,4.0
35290,28464.0,72665.0,0.24999999999999997,5.0
35291,68740.0,71763.0,0.24999999999999997,11.0
35292,69593.0,69595.0,0.24999999999999997,7.0
35293,18284.0,70766.0,0.24999999999999997,5.0
35294,17809.0,72244.0,0.24999999999999997,5.0
35295,70655.0,72271.0,0.24999999999999997,6.0
35296,70642.0,70644.0,0.24999999999999997,4.0
35297,69968.0,70668.0,0.24999999999999997,4.0
35298,34101.0,72140.0,0.24999999999999997,5.0
35299,70421.0,70692.0,0.24999999999999997,4.0
35300,70681.0,70696.0,0.24999999999999997,4.0
35301,70271.0,70506.0,0.24999999999999997,4.0
35302,69982.0,72886.0,0.24999999999999997,6.0
35303,70195.0,70290.0,0.24999999999999997,4.0
35304,70607.0,70683.0,0.24999999999999997,6.0
35305,70484.0,72231.0,0.24999999999999997,6.0
35306,70065.0,72641.0,0.25,7.0
35307,67461.0,72050.0,0.25,7.0
35308,70381.0,71237.0,0.25,16.0
35309,69197.0,71653.0,0.25,6.0
35310,71689.0,72513.0,0.25034965034965034,28.0
35311,71845.0,71990.0,0.25041322314049586,21.0
35312,72315.0,72316.0,0.25050505050505045,14.0
35313,71776.0,72654.0,0.25064935064935057,17.0
35314,70972.0,71749.0,0.2506493506493507,48.0
35315,69031.0,72352.0,0.25090909090909086,15.0
35316,71279.0,72588.0,0.2509178321678321,92.0
35317,71696.0,72765.0,0.250920664983165,280.0
35318,67150.0,71219.0,0.2509881422924901,50.0
35319,72335.0,72764.0,0.25102880658436216,261.0
35320,71073.0,71230.0,0.2510822510822511,70.0
35321,71483.0,72149.0,0.2510822510822511,33.0
35322,72127.0,72503.0,0.25122189638318665,34.0
35323,71792.0,72756.0,0.25124802942722013,285.0
35324,72566.0,72739.0,0.2512599233644483,612.0
35325,71723.0,72743.0,0.2513368983957219,23.0
35326,71203.0,71614.0,0.25147579693034233,18.0
35327,70505.0,72208.0,0.25151515151515147,11.0
35328,71078.0,72702.0,0.2515281670827,882.0
35329,69895.0,71307.0,0.2517482517482517,16.0
35330,71707.0,71964.0,0.2517482517482517,20.0
35331,69452.0,72214.0,0.2517482517482517,16.0
35332,68378.0,71293.0,0.2518202861952862,186.0
35333,72502.0,72718.0,0.25185436454093163,281.0
35334,71541.0,71556.0,0.2519480519480519,12.0
35335,66466.0,71949.0,0.251993620414673,22.0
35336,68887.0,71870.0,0.2520661157024793,13.0
35337,71775.0,71935.0,0.25206611570247933,35.0
35338,71407.0,71636.0,0.25206611570247933,17.0
35339,70134.0,71912.0,0.25206611570247933,13.0
35340,69539.0,72526.0,0.252121212121212,28.0
35341,71549.0,72817.0,0.2524478615535047,628.0
35342,69731.0,72614.0,0.2525252525252525,15.0
35343,71777.0,72492.0,0.2525252525252525,15.0
35344,68502.0,71349.0,0.2525252525252525,20.0
35345,66442.0,71844.0,0.2525252525252525,12.0
35346,69679.0,72729.0,0.2525252525252525,47.0
35347,70581.0,72227.0,0.2525252525252525,11.0
35348,63769.0,71270.0,0.2525252525252525,11.0
35349,68705.0,71881.0,0.2525252525252525,11.0
35350,70496.0,71677.0,0.2525252525252525,18.0
35351,72007.0,72015.0,0.25252525252525254,15.0
35352,72585.0,72642.0,0.2526406926406926,215.0
35353,69398.0,72733.0,0.25266917883498197,587.0
35354,67297.0,72583.0,0.25269016697588126,42.0
35355,71043.0,72680.0,0.2528223410576351,70.0
35356,71782.0,72910.0,0.25289256198347104,43.0
35357,71675.0,71819.0,0.2528997843604585,179.0
35358,70282.0,72721.0,0.2529187983733438,106.0
35359,71598.0,72732.0,0.25293255131964804,35.0
35360,71425.0,72913.0,0.25295945884181176,625.0
35361,70164.0,71906.0,0.25311942959001776,91.0
35362,68991.0,72557.0,0.25314685314685315,197.0
35363,69798.0,71604.0,0.25314685314685315,18.0
35364,36759.0,70759.0,0.2532467532467532,15.0
35365,71573.0,72790.0,0.2532467532467532,74.0
35366,68764.0,71193.0,0.2532467532467532,9.0
35367,71295.0,72490.0,0.2533183070373153,55.0
35368,71745.0,72025.0,0.25336700336700335,31.0
35369,69853.0,72428.0,0.25344352617079885,14.0
35370,71308.0,71781.0,0.25349650349650343,25.0
35371,62051.0,72505.0,0.25377089278434567,225.0
35372,69461.0,72023.0,0.25378787878787873,14.0
35373,71359.0,72615.0,0.25387205387205386,37.0
35374,71890.0,72413.0,0.2541322314049586,72.0
35375,69643.0,72515.0,0.2542038885969521,177.0
35376,72473.0,72728.0,0.25430148947098097,185.0
35377,67420.0,71342.0,0.25454545454545446,39.0
35378,71272.0,71658.0,0.25454545454545446,17.0
35379,37192.0,72004.0,0.2545454545454545,6.0
35380,36895.0,68768.0,0.2545454545454545,6.0
35381,1283.0,71352.0,0.2545454545454545,6.0
35382,27662.0,67453.0,0.2545454545454545,6.0
35383,34842.0,71954.0,0.2545454545454545,6.0
35384,67755.0,71548.0,0.2545454545454545,9.0
35385,1976.0,72065.0,0.2545454545454545,6.0
35386,6159.0,71376.0,0.2545454545454545,6.0
35387,66471.0,71593.0,0.2545454545454545,8.0
35388,71972.0,72114.0,0.2545454545454545,13.0
35389,70258.0,71975.0,0.2545454545454545,9.0
35390,69478.0,69864.0,0.2545454545454545,7.0
35391,69157.0,71611.0,0.2545454545454545,9.0
35392,70372.0,70374.0,0.2545454545454545,7.0
35393,70378.0,71381.0,0.2545454545454545,10.0
35394,71481.0,72562.0,0.2545454545454545,43.0
35395,68839.0,71979.0,0.2545454545454545,7.0
35396,67520.0,71467.0,0.2545454545454545,14.0
35397,71982.0,72658.0,0.2545454545454545,11.0
35398,33346.0,72275.0,0.2545454545454545,6.0
35399,71215.0,71299.0,0.2547785547785547,59.0
35400,71817.0,72475.0,0.2548209366391184,17.0
35401,70087.0,71362.0,0.2548701298701298,15.0
35402,70832.0,71315.0,0.25487012987012986,34.0
35403,71343.0,72548.0,0.25499138542616795,62.0
35404,72072.0,72980.0,0.25505050505050497,13.0
35405,71366.0,71559.0,0.255050505050505,12.0
35406,70585.0,72229.0,0.2552447552447552,15.0
35407,67403.0,72586.0,0.25527597402597396,116.0
35408,71448.0,72518.0,0.25529984721161186,299.0
35409,71016.0,72603.0,0.25534528080042534,260.0
35410,71551.0,71938.0,0.2554492291334396,47.0
35411,70479.0,71794.0,0.2555282555282555,43.0
35412,72384.0,72698.0,0.2556471483674549,255.0
35413,72042.0,72043.0,0.2556818181818181,8.0
35414,11895.0,72555.0,0.2556818181818182,49.0
35415,67451.0,69006.0,0.2556818181818182,10.0
35416,71456.0,71490.0,0.2556941383079762,203.0
35417,66498.0,71618.0,0.25589225589225584,12.0
35418,71173.0,71418.0,0.25594689286372857,46.0
35419,71909.0,72444.0,0.2560156502680077,352.0
35420,71520.0,72713.0,0.2560158156488432,271.0
35421,70851.0,71523.0,0.25605335653182537,52.0
35422,72374.0,72705.0,0.25619012069180036,198.0
35423,31349.0,69569.0,0.256198347107438,12.0
35424,12362.0,72420.0,0.256198347107438,12.0
35425,66280.0,71843.0,0.256198347107438,15.0
35426,69936.0,72508.0,0.256198347107438,14.0
35427,70802.0,71893.0,0.256198347107438,44.0
35428,72489.0,72816.0,0.25619834710743805,58.0
35429,66849.0,71435.0,0.256352343308865,30.0
35430,71214.0,72947.0,0.25639794168096053,181.0
35431,72591.0,72740.0,0.2564548546691403,301.0
35432,72391.0,72792.0,0.2566640260351989,667.0
35433,71752.0,72011.0,0.2567340067340067,39.0
35434,71646.0,72397.0,0.2567698259187621,51.0
35435,34925.0,72459.0,0.2568181818181817,41.0
35436,72481.0,72483.0,0.2568181818181818,26.0
35437,71437.0,72772.0,0.25705551848104535,185.0
35438,71841.0,72476.0,0.2571022727272727,16.0
35439,72457.0,72589.0,0.2572362499407835,196.0
35440,71023.0,72782.0,0.25730798411210787,181.0
35441,71363.0,72435.0,0.25739957716701894,51.0
35442,66453.0,71778.0,0.2575757575757575,9.0
35443,70212.0,72478.0,0.2575757575757575,10.0
35444,69142.0,72486.0,0.2575757575757575,8.0
35445,71785.0,72084.0,0.2575757575757575,9.0
35446,68517.0,68522.0,0.25757575757575757,5.0
35447,65665.0,71720.0,0.25757575757575757,9.0
35448,68655.0,69375.0,0.25757575757575757,5.0
35449,68590.0,69556.0,0.25757575757575757,5.0
35450,68582.0,69616.0,0.25757575757575757,5.0
35451,69638.0,72839.0,0.25757575757575757,8.0
35452,63182.0,69868.0,0.25757575757575757,5.0
35453,69548.0,72036.0,0.25757575757575757,5.0
35454,37275.0,67953.0,0.25757575757575757,7.0
35455,69243.0,70047.0,0.25757575757575757,5.0
35456,66181.0,69476.0,0.25757575757575757,5.0
35457,68449.0,69299.0,0.25757575757575757,5.0
35458,69353.0,72090.0,0.25757575757575757,5.0
35459,69423.0,70204.0,0.25757575757575757,5.0
35460,69819.0,70192.0,0.25757575757575757,5.0
35461,69785.0,70295.0,0.25757575757575757,5.0
35462,68828.0,69373.0,0.25757575757575757,5.0
35463,69988.0,70331.0,0.25757575757575757,7.0
35464,69105.0,72861.0,0.25757575757575757,7.0
35465,70194.0,72157.0,0.25757575757575757,5.0
35466,69348.0,70368.0,0.25757575757575757,9.0
35467,69149.0,72029.0,0.25757575757575757,5.0
35468,65626.0,69153.0,0.25757575757575757,5.0
35469,63776.0,70432.0,0.25757575757575757,5.0
35470,68940.0,71581.0,0.25757575757575757,7.0
35471,69032.0,70027.0,0.25757575757575757,5.0
35472,69650.0,69823.0,0.25757575757575757,5.0
35473,70518.0,72213.0,0.25757575757575757,5.0
35474,56448.0,70583.0,0.25757575757575757,5.0
35475,68785.0,70604.0,0.25757575757575757,11.0
35476,70475.0,72238.0,0.25757575757575757,5.0
35477,69578.0,70136.0,0.25757575757575757,5.0
35478,21767.0,71379.0,0.25757575757575757,7.0
35479,66525.0,69601.0,0.25757575757575757,9.0
35480,70058.0,72884.0,0.25757575757575757,8.0
35481,70624.0,72281.0,0.25757575757575757,5.0
35482,70472.0,72285.0,0.25757575757575757,5.0
35483,68536.0,72274.0,0.25757575757575757,5.0
35484,70688.0,72295.0,0.25757575757575757,5.0
35485,69803.0,72260.0,0.25757575757575757,5.0
35486,70451.0,72310.0,0.25757575757575757,5.0
35487,72786.0,72842.0,0.2576064908722109,75.0
35488,71932.0,72003.0,0.2578415736310473,231.0
35489,68354.0,71883.0,0.2578415736310473,123.0
35490,69979.0,71705.0,0.2579281183932347,45.0
35491,71667.0,72154.0,0.2581168831168831,15.0
35492,20771.0,72411.0,0.2581818181818182,26.0
35493,72711.0,72771.0,0.25822729459093086,212.0
35494,72034.0,72392.0,0.2582644628099173,23.0
35495,71273.0,72697.0,0.2583041958041957,688.0
35496,67911.0,70844.0,0.2583732057416268,27.0
35497,70769.0,71931.0,0.25844483799029244,625.0
35498,72950.0,73019.0,0.2585149656972861,272.0
35499,69439.0,71312.0,0.2585428755641521,100.0
35500,66485.0,72409.0,0.2587412587412587,42.0
35501,69496.0,72751.0,0.2587412587412587,15.0
35502,71809.0,71884.0,0.2587782587782588,69.0
35503,69704.0,71229.0,0.2588383838383838,76.0
35504,69122.0,72945.0,0.25898520084566595,45.0
35505,72463.0,72608.0,0.2589859879509917,130.0
35506,68646.0,72152.0,0.25909090909090904,9.0
35507,71306.0,72710.0,0.25909090909090904,16.0
35508,70201.0,71970.0,0.2590909090909091,9.0
35509,71973.0,73086.0,0.25913766233766233,632.0
35510,72634.0,72964.0,0.2591679506933744,182.0
35511,66320.0,72605.0,0.259170653907496,41.0
35512,71897.0,72196.0,0.2592592592592593,39.0
35513,71097.0,72774.0,0.25949146638801807,47.0
35514,70318.0,72060.0,0.25950413223140495,16.0
35515,72602.0,72941.0,0.25957446808510637,262.0
35516,72465.0,72807.0,0.2595932873710651,288.0
35517,66526.0,72592.0,0.2596232596232596,40.0
35518,69430.0,72922.0,0.25972177288903264,286.0
35519,71529.0,72416.0,0.25972273340694396,136.0
35520,14101.0,72560.0,0.25974025974025966,43.0
35521,69225.0,72057.0,0.2597402597402597,9.0
35522,68131.0,71187.0,0.2597402597402597,14.0
35523,70022.0,70024.0,0.2597402597402597,10.0
35524,70144.0,72616.0,0.2597402597402597,10.0
35525,71358.0,72784.0,0.2597402597402597,51.0
35526,69480.0,71431.0,0.2597402597402597,17.0
35527,29821.0,72744.0,0.2597402597402597,8.0
35528,69613.0,71905.0,0.2597402597402597,22.0
35529,34813.0,70525.0,0.2597402597402597,8.0
35530,37552.0,71572.0,0.2597402597402597,8.0
35531,37471.0,72753.0,0.2597402597402597,8.0
35532,69726.0,71398.0,0.2597402597402597,9.0
35533,72780.0,72800.0,0.25995047195205107,613.0
35534,72356.0,72803.0,0.260122230710466,137.0
35535,71829.0,72389.0,0.26012359733289964,69.0
35536,71459.0,72516.0,0.2601555484528864,565.0
35537,72575.0,73099.0,0.2602942512033421,237.0
35538,71921.0,73078.0,0.26038657080785677,156.0
35539,70922.0,71672.0,0.26049973418394473,46.0
35540,71941.0,72008.0,0.26060606060606056,8.0
35541,71992.0,72225.0,0.26060606060606056,8.0
35542,69939.0,72644.0,0.2606060606060606,8.0
35543,72687.0,72872.0,0.2606060606060606,11.0
35544,72375.0,72802.0,0.2608695652173913,71.0
35545,72689.0,72916.0,0.26092089728453366,18.0
35546,72110.0,72851.0,0.260942760942761,15.0
35547,70567.0,72726.0,0.26097178683385575,60.0
35548,71426.0,71742.0,0.2610313662945242,28.0
35549,71138.0,71783.0,0.2611832611832612,16.0
35550,71861.0,72488.0,0.261317254174397,63.0
35551,71780.0,72773.0,0.26132686084142387,212.0
35552,69436.0,72814.0,0.2613636363636363,14.0
35553,70938.0,72651.0,0.2613636363636363,69.0
35554,68561.0,72002.0,0.26136363636363635,6.0
35555,68627.0,68810.0,0.26136363636363635,6.0
35556,67056.0,71947.0,0.26136363636363635,15.0
35557,69237.0,69238.0,0.26136363636363635,6.0
35558,69855.0,69859.0,0.26136363636363635,6.0
35559,69339.0,72016.0,0.26136363636363635,10.0
35560,68518.0,72853.0,0.26136363636363635,6.0
35561,10041.0,71719.0,0.26136363636363635,9.0
35562,71514.0,71616.0,0.26136363636363635,12.0
35563,23708.0,72451.0,0.26136363636363635,9.0
35564,70059.0,70488.0,0.26136363636363635,6.0
35565,2905.0,71640.0,0.26136363636363635,9.0
35566,36817.0,73118.0,0.26136363636363635,9.0
35567,55898.0,72655.0,0.26136363636363635,6.0
35568,72342.0,72448.0,0.26140350877192975,214.0
35569,67781.0,72371.0,0.2614718614718614,68.0
35570,72399.0,72789.0,0.261474513686903,343.0
35571,72386.0,72965.0,0.26165630871513224,338.0
35572,71492.0,72153.0,0.26170798898071623,20.0
35573,70439.0,72536.0,0.2617079889807163,14.0
35574,72653.0,73098.0,0.2618283615119058,645.0
35575,72464.0,73023.0,0.261872930990578,107.0
35576,71608.0,72485.0,0.26190476190476186,13.0
35577,71839.0,72456.0,0.2621600621600621,74.0
35578,72783.0,72812.0,0.2625473958807292,266.0
35579,68647.0,72006.0,0.2626262626262626,6.0
35580,70131.0,70159.0,0.2626262626262626,6.0
35581,69836.0,70346.0,0.2626262626262626,6.0
35582,35308.0,71528.0,0.2626262626262626,19.0
35583,69604.0,70357.0,0.2626262626262626,6.0
35584,68496.0,70733.0,0.2626262626262626,11.0
35585,29030.0,73055.0,0.2626262626262626,10.0
35586,72102.0,72163.0,0.2626262626262626,6.0
35587,23199.0,72978.0,0.2626262626262626,10.0
35588,70064.0,72869.0,0.2626262626262626,11.0
35589,27732.0,73154.0,0.2626262626262626,10.0
35590,71760.0,72946.0,0.2626621727688259,278.0
35591,71948.0,73022.0,0.262937062937063,44.0
35592,68125.0,72429.0,0.26298701298701294,15.0
35593,71030.0,71474.0,0.262987012987013,30.0
35594,70831.0,72996.0,0.263074583320401,217.0
35595,71784.0,72325.0,0.2630853994490358,23.0
35596,71338.0,72734.0,0.26309862494073016,263.0
35597,71471.0,71824.0,0.26319930069930064,66.0
35598,72909.0,73011.0,0.2632034632034631,268.0
35599,69904.0,72796.0,0.2632575757575757,14.0
35600,71452.0,72048.0,0.2632821723730815,32.0
35601,71738.0,72737.0,0.26330376940133043,258.0
35602,69178.0,72553.0,0.2633228840125391,32.0
35603,71178.0,71806.0,0.26352813852813856,55.0
35604,72524.0,72921.0,0.26353684204793915,904.0
35605,71695.0,71731.0,0.26359106010268796,71.0
35606,68490.0,72318.0,0.26363636363636356,7.0
35607,68707.0,72022.0,0.2636363636363636,11.0
35608,71296.0,72544.0,0.2636363636363636,65.0
35609,72082.0,72845.0,0.2636363636363636,11.0
35610,68689.0,72627.0,0.2636363636363636,7.0
35611,68528.0,72859.0,0.2636363636363636,7.0
35612,56841.0,72056.0,0.2636363636363636,7.0
35613,37125.0,72528.0,0.2636363636363636,11.0
35614,63775.0,71466.0,0.2636363636363636,12.0
35615,69025.0,71960.0,0.2636363636363636,9.0
35616,69023.0,71989.0,0.2636363636363636,7.0
35617,70595.0,70601.0,0.2636363636363636,9.0
35618,70263.0,72902.0,0.26381461675579326,20.0
35619,71526.0,73088.0,0.26400460299194484,179.0
35620,72930.0,72942.0,0.26405229499609856,1215.0
35621,72372.0,72675.0,0.26406137881547714,192.0
35622,71450.0,72933.0,0.2641414141414142,38.0
35623,71853.0,72179.0,0.2642045454545454,12.0
35624,63828.0,72920.0,0.2642045454545454,18.0
35625,71868.0,72934.0,0.2643097643097643,21.0
35626,71943.0,72520.0,0.2643734643734644,42.0
35627,72596.0,72720.0,0.26438961038961034,153.0
35628,72027.0,72798.0,0.26441837732160306,43.0
35629,71404.0,72636.0,0.2644628099173553,19.0
35630,9465.0,72937.0,0.2644628099173553,12.0
35631,70343.0,72707.0,0.2644628099173553,13.0
35632,70228.0,73064.0,0.2644628099173554,13.0
35633,71902.0,73081.0,0.2644755244755244,51.0
35634,72855.0,72958.0,0.26461038961038963,26.0
35635,72547.0,72763.0,0.26466150870406185,144.0
35636,71681.0,73000.0,0.26488724453840734,67.0
35637,69560.0,71117.0,0.2649350649350649,37.0
35638,72094.0,72895.0,0.2649350649350649,12.0
35639,68958.0,72433.0,0.2649572649572649,159.0
35640,72138.0,73089.0,0.26499690785405067,49.0
35641,71860.0,72991.0,0.26513713989994825,65.0
35642,70632.0,70633.0,0.2651515151515151,8.0
35643,57279.0,73143.0,0.26515151515151514,8.0
35644,69872.0,72402.0,0.26515151515151514,10.0
35645,70004.0,71168.0,0.26515151515151514,20.0
35646,70125.0,72407.0,0.26515151515151514,8.0
35647,69722.0,71388.0,0.26515151515151514,14.0
35648,70016.0,72240.0,0.26515151515151514,7.0
35649,70703.0,72889.0,0.26515151515151514,7.0
35650,71791.0,72364.0,0.26541274817136884,74.0
35651,72777.0,72928.0,0.26543022195196103,59.0
35652,71546.0,71958.0,0.26545454545454544,10.0
35653,71963.0,72647.0,0.26545454545454544,10.0
35654,29377.0,72563.0,0.26573426573426573,14.0
35655,72345.0,72539.0,0.26578282828282823,34.0
35656,71082.0,71157.0,0.26581027667984186,31.0
35657,72617.0,73097.0,0.26599326599326595,15.0
35658,72999.0,73225.0,0.26602961979271916,114.0
35659,72477.0,72917.0,0.26612210540781966,894.0
35660,1158.0,71766.0,0.2662337662337662,15.0
35661,62885.0,72472.0,0.2662337662337662,9.0
35662,68926.0,72752.0,0.2662337662337662,9.0
35663,68815.0,71987.0,0.2662337662337662,9.0
35664,70366.0,72981.0,0.2662337662337662,9.0
35665,72727.0,72906.0,0.26625541125541125,310.0
35666,71277.0,72341.0,0.2663567493112947,49.0
35667,72168.0,72662.0,0.2665289256198347,15.0
35668,70252.0,71971.0,0.26666666666666666,8.0
35669,19407.0,72461.0,0.26666666666666666,16.0
35670,72613.0,72704.0,0.26667053203873103,296.0
